Country Macro,Country,Datos Region,Year,SCALE,Employed persons,Population,FiscalBalance_pctGDP,Debt_pctGDP,Savings_pctGDP,GDP_real_growth,CapitalFormation_pctGDP,Market Shipments
Mongolia,Mongolia,AP,2023,Units,,3481500.0,2.733,46.705,34.497,7.422,33.9,
Mongolia,Mongolia,AP,2023,Millions,,3505000.0,2.0635,45.381,29.7985,6.272,34.7225,
Mongolia,Mongolia,AP,2024,Units,,3525000.0,1.394,44.057,25.1,5.122,35.545,
Mongolia,Mongolia,AP,2024,Millions,,3545000.0,0.3534999999999999,45.313,22.102,5.3095,34.501000000000005,
Mongolia,Mongolia,AP,2025,Units,,3564500.0,-0.687,46.569,19.104,5.497,33.457,240.0
Mongolia,Mongolia,AP,2025,Units,,3564500.0,-0.687,46.569,19.104,5.497,33.457,20.0
Mongolia,Mongolia,AP,2025,Millions,,3584000.0,-0.846,48.150999999999996,18.878999999999998,5.4990000000000006,32.577,240.0
Mongolia,Mongolia,AP,2025,Millions,,3584000.0,-0.846,48.150999999999996,18.878999999999998,5.4990000000000006,32.577,20.0
Mongolia,Mongolia,AP,2026,Units,,3603500.0,-1.005,49.733,18.654,5.501,31.697,20.0
Mongolia,Mongolia,AP,2026,Units,,3603500.0,-1.005,49.733,18.654,5.501,31.697,230.0
Mongolia,Mongolia,AP,2026,Millions,,3623000.0,-1.496,51.379999999999995,18.741500000000002,5.486000000000001,31.521,20.0
Mongolia,Mongolia,AP,2026,Millions,,3623000.0,-1.496,51.379999999999995,18.741500000000002,5.486000000000001,31.521,230.0
Mongolia,Mongolia,AP,2027,Units,,3642500.0,-1.987,53.027,18.829,5.471,31.345,20.0
Mongolia,Mongolia,AP,2027,Units,,3642500.0,-1.987,53.027,18.829,5.471,31.345,215.0
Mongolia,Mongolia,AP,2027,Millions,,3662000.0,-2.2545,54.543,18.8095,5.375500000000001,31.4285,20.0
Mongolia,Mongolia,AP,2027,Millions,,3662000.0,-2.2545,54.543,18.8095,5.375500000000001,31.4285,215.0
Mongolia,Mongolia,AP,2028,Units,,3682500.0,-2.522,56.059,18.79,5.28,31.512,10.0
Mongolia,Mongolia,AP,2028,Units,,3682500.0,-2.522,56.059,18.79,5.28,31.512,210.0
Mongolia,Mongolia,AP,2028,Millions,,3703000.0,-2.5534999999999997,57.271,18.619500000000002,5.144,31.320999999999998,10.0
Mongolia,Mongolia,AP,2028,Millions,,3703000.0,-2.5534999999999997,57.271,18.619500000000002,5.144,31.320999999999998,210.0
Mongolia,Mongolia,AP,2029,Units,,3723000.0,-2.585,58.483,18.449,5.008,31.13,10.0
Mongolia,Mongolia,AP,2029,Units,,3723000.0,-2.585,58.483,18.449,5.008,31.13,195.0
Mongolia,Mongolia,AP,2029,Millions,,3743000.0,-2.604,59.2085,18.301000000000002,5.0115,30.916,10.0
Mongolia,Mongolia,AP,2029,Millions,,3743000.0,-2.604,59.2085,18.301000000000002,5.0115,30.916,195.0
Mongolia,Mongolia,AP,2030,Units,,3763500.0,-2.623,59.934,18.153,5.015,30.702,10.0
Mongolia,Mongolia,AP,2030,Units,,3763500.0,-2.623,59.934,18.153,5.015,30.702,185.0
Mongolia,Mongolia,AP,2030,Millions,,3784000.0,-2.623,59.934,18.153,5.015,30.702,10.0
Mongolia,Mongolia,AP,2030,Millions,,3784000.0,-2.623,59.934,18.153,5.015,30.702,185.0
Morocco,Morocco,MEA,2022,Units,,36670000.0,-5.366,71.372,26.738,1.813,30.287,719.0
Morocco,Morocco,MEA,2022,Units,,36670000.0,-5.366,71.372,26.738,1.813,30.287,240.0
Morocco,Morocco,MEA,2022,Millions,,36670000.0,-4.885999999999999,70.0385,27.2625,2.7345,29.561,719.0
Morocco,Morocco,MEA,2022,Millions,,36670000.0,-4.885999999999999,70.0385,27.2625,2.7345,29.561,240.0
Morocco,Morocco,MEA,2023,Units,,36846000.0,-4.406,68.705,27.787,3.656,28.835,516.0
Morocco,Morocco,MEA,2023,Units,,36846000.0,-4.406,68.705,27.787,3.656,28.835,204.0
Morocco,Morocco,MEA,2023,Millions,,37022000.0,-4.164,68.2195,28.2745,3.7245,29.378999999999998,516.0
Morocco,Morocco,MEA,2023,Millions,,37022000.0,-4.164,68.2195,28.2745,3.7245,29.378999999999998,204.0
Morocco,Morocco,MEA,2024,Units,,37196000.0,-3.922,67.734,28.762,3.793,29.923,787.0
Morocco,Morocco,MEA,2024,Units,,37196000.0,-3.922,67.734,28.762,3.793,29.923,347.0
Morocco,Morocco,MEA,2024,Millions,,37370000.0,-3.8605,67.47,28.654,4.093500000000001,30.3765,787.0
Morocco,Morocco,MEA,2024,Millions,,37370000.0,-3.8605,67.47,28.654,4.093500000000001,30.3765,347.0
Morocco,Morocco,MEA,2025,Units,,37541000.0,-3.799,67.206,28.546,4.394,30.83,34.0
Morocco,Morocco,MEA,2025,Units,,37541000.0,-3.799,67.206,28.546,4.394,30.83,846.0
Morocco,Morocco,MEA,2025,Millions,,37712000.0,-3.5835,66.878,28.5425,4.298,30.979,34.0
Morocco,Morocco,MEA,2025,Millions,,37712000.0,-3.5835,66.878,28.5425,4.298,30.979,846.0
Morocco,Morocco,MEA,2026,Units,,37881000.0,-3.368,66.55,28.539,4.202,31.128,30.0
Morocco,Morocco,MEA,2026,Units,,37881000.0,-3.368,66.55,28.539,4.202,31.128,860.0
Morocco,Morocco,MEA,2026,Millions,,38050000.0,-3.308,66.175,28.631500000000003,4.103,31.378500000000003,30.0
Morocco,Morocco,MEA,2026,Millions,,38050000.0,-3.308,66.175,28.631500000000003,4.103,31.378500000000003,860.0
Morocco,Morocco,MEA,2027,Units,,38215500.0,-3.248,65.8,28.724,4.004,31.629,30.0
Morocco,Morocco,MEA,2027,Units,,38215500.0,-3.248,65.8,28.724,4.004,31.629,870.0
Morocco,Morocco,MEA,2027,Millions,,38381000.0,-3.1605,65.4785,28.856,4.002,31.881,30.0
Morocco,Morocco,MEA,2027,Millions,,38381000.0,-3.1605,65.4785,28.856,4.002,31.881,870.0
Morocco,Morocco,MEA,2028,Units,,38543500.0,-3.073,65.157,28.988,4.0,32.133,30.0
Morocco,Morocco,MEA,2028,Units,,38543500.0,-3.073,65.157,28.988,4.0,32.133,870.0
Morocco,Morocco,MEA,2028,Millions,,38706000.0,-3.049,64.8605,29.122500000000002,3.951,32.335,30.0
Morocco,Morocco,MEA,2028,Millions,,38706000.0,-3.049,64.8605,29.122500000000002,3.951,32.335,870.0
Morocco,Morocco,MEA,2029,Units,,38864500.0,-3.025,64.564,29.257,3.902,32.537,880.0
Morocco,Morocco,MEA,2029,Units,,38864500.0,-3.025,64.564,29.257,3.902,32.537,30.0
Morocco,Morocco,MEA,2029,Millions,,39023000.0,-2.996,64.24449999999999,29.5275,3.85,32.6485,880.0
Morocco,Morocco,MEA,2029,Millions,,39023000.0,-2.996,64.24449999999999,29.5275,3.85,32.6485,30.0
Morocco,Morocco,MEA,2030,Units,,39176500.0,-2.967,63.925,29.798,3.798,32.76,30.0
Morocco,Morocco,MEA,2030,Units,,39176500.0,-2.967,63.925,29.798,3.798,32.76,890.0
Morocco,Morocco,MEA,2030,Millions,,39330000.0,-2.967,63.925,29.798,3.798,32.76,30.0
Morocco,Morocco,MEA,2030,Millions,,39330000.0,-2.967,63.925,29.798,3.798,32.76,890.0
"Mozambique, Republic of",Mozambique,MEA,2022,Units,,32970000.0,-5.219,100.259,6.769,4.364,43.204,
"Mozambique, Republic of",Mozambique,MEA,2022,Millions,,32970000.0,-4.7385,95.5805,7.6885,4.923,31.369500000000002,
"Mozambique, Republic of",Mozambique,MEA,2023,Units,,33433500.0,-4.258,90.902,8.608,5.482,19.535,
"Mozambique, Republic of",Mozambique,MEA,2023,Millions,,33897000.0,-5.214,92.0625,7.6425,3.8155,18.5975,
"Mozambique, Republic of",Mozambique,MEA,2024,Units,,34377500.0,-6.17,93.223,6.677,2.149,17.66,
"Mozambique, Republic of",Mozambique,MEA,2024,Millions,,34858000.0,-5.7435,95.2195,9.0245,2.3145,34.468999999999994,
"Mozambique, Republic of",Mozambique,MEA,2025,Units,,35346500.0,-5.317,97.216,11.372,2.48,51.278,10.0
"Mozambique, Republic of",Mozambique,MEA,2025,Units,,35346500.0,-5.317,97.216,11.372,2.48,51.278,140.0
"Mozambique, Republic of",Mozambique,MEA,2025,Millions,,35835000.0,-4.768000000000001,98.56899999999999,11.966999999999999,2.9855,50.204,10.0
"Mozambique, Republic of",Mozambique,MEA,2025,Millions,,35835000.0,-4.768000000000001,98.56899999999999,11.966999999999999,2.9855,50.204,140.0
"Mozambique, Republic of",Mozambique,MEA,2026,Units,,36330500.0,-4.219,99.922,12.562,3.491,49.13,10.0
"Mozambique, Republic of",Mozambique,MEA,2026,Units,,36330500.0,-4.219,99.922,12.562,3.491,49.13,135.0
"Mozambique, Republic of",Mozambique,MEA,2026,Millions,,36826000.0,-3.96,100.179,11.463000000000001,3.8840000000000003,46.68,10.0
"Mozambique, Republic of",Mozambique,MEA,2026,Millions,,36826000.0,-3.96,100.179,11.463000000000001,3.8840000000000003,46.68,135.0
"Mozambique, Republic of",Mozambique,MEA,2027,Units,,37328500.0,-3.701,100.436,10.364,4.277,44.23,10.0
"Mozambique, Republic of",Mozambique,MEA,2027,Units,,37328500.0,-3.701,100.436,10.364,4.277,44.23,115.0
"Mozambique, Republic of",Mozambique,MEA,2027,Millions,,37831000.0,-3.532,99.843,9.7545,4.1275,40.171,10.0
"Mozambique, Republic of",Mozambique,MEA,2027,Millions,,37831000.0,-3.532,99.843,9.7545,4.1275,40.171,115.0
"Mozambique, Republic of",Mozambique,MEA,2028,Units,,38340500.0,-3.363,99.25,9.145,3.978,36.112,10.0
"Mozambique, Republic of",Mozambique,MEA,2028,Units,,38340500.0,-3.363,99.25,9.145,3.978,36.112,105.0
"Mozambique, Republic of",Mozambique,MEA,2028,Millions,,38850000.0,-2.519,95.45349999999999,10.0945,6.5885,31.124000000000002,10.0
"Mozambique, Republic of",Mozambique,MEA,2028,Millions,,38850000.0,-2.519,95.45349999999999,10.0945,6.5885,31.124000000000002,105.0
"Mozambique, Republic of",Mozambique,MEA,2029,Units,,39365000.0,-1.675,91.657,11.044,9.199,26.136,10.0
"Mozambique, Republic of",Mozambique,MEA,2029,Units,,39365000.0,-1.675,91.657,11.044,9.199,26.136,105.0
"Mozambique, Republic of",Mozambique,MEA,2029,Millions,,39880000.0,-1.0005000000000002,83.84049999999999,9.0095,10.266,24.0435,10.0
"Mozambique, Republic of",Mozambique,MEA,2029,Millions,,39880000.0,-1.0005000000000002,83.84049999999999,9.0095,10.266,24.0435,105.0
"Mozambique, Republic of",Mozambique,MEA,2030,Units,,40400500.0,-0.326,76.024,6.975,11.333,21.951,10.0
"Mozambique, Republic of",Mozambique,MEA,2030,Units,,40400500.0,-0.326,76.024,6.975,11.333,21.951,100.0
"Mozambique, Republic of",Mozambique,MEA,2030,Millions,,40921000.0,-0.326,76.024,6.975,11.333,21.951,10.0
"Mozambique, Republic of",Mozambique,MEA,2030,Millions,,40921000.0,-0.326,76.024,6.975,11.333,21.951,100.0
Nepal,Nepal,AP,2022,Units,,29715000.0,-3.123,42.73,25.08,5.631,37.644,
Nepal,Nepal,AP,2022,Millions,,29715000.0,-4.468500000000001,44.846000000000004,27.674999999999997,3.8070000000000004,34.3965,
Nepal,Nepal,AP,2023,Units,,29705000.0,-5.814,46.962,30.27,1.983,31.149,
Nepal,Nepal,AP,2023,Millions,,29695000.0,-4.2885,47.6475,32.2715,2.824,30.774,
Nepal,Nepal,AP,2024,Units,,29673000.0,-2.763,48.333,34.273,3.665,30.399,
Nepal,Nepal,AP,2024,Millions,,29651000.0,-2.293,48.809,35.99,3.99,30.751,
Nepal,Nepal,AP,2025,Units,,29648000.0,-1.823,49.285,37.707,4.315,31.103,141.0
Nepal,Nepal,AP,2025,Units,,29648000.0,-1.823,49.285,37.707,4.315,31.103,414.0
Nepal,Nepal,AP,2025,Millions,,29645000.0,-2.7415000000000003,49.5945,36.870999999999995,4.7385,33.99,141.0
Nepal,Nepal,AP,2025,Millions,,29645000.0,-2.7415000000000003,49.5945,36.870999999999995,4.7385,33.99,414.0
Nepal,Nepal,AP,2026,Units,,29634000.0,-3.66,49.904,36.035,5.162,36.877,130.0
Nepal,Nepal,AP,2026,Units,,29634000.0,-3.66,49.904,36.035,5.162,36.877,465.0
Nepal,Nepal,AP,2026,Millions,,29623000.0,-3.559,49.74550000000001,35.435,5.1,37.058,130.0
Nepal,Nepal,AP,2026,Millions,,29623000.0,-3.559,49.74550000000001,35.435,5.1,37.058,465.0
Nepal,Nepal,AP,2027,Units,,29614000.0,-3.458,49.587,34.835,5.038,37.239,535.0
Nepal,Nepal,AP,2027,Units,,29614000.0,-3.458,49.587,34.835,5.038,37.239,100.0
Nepal,Nepal,AP,2027,Millions,,29605000.0,-3.4365,49.3915,34.115,5.014,36.831,535.0
Nepal,Nepal,AP,2027,Millions,,29605000.0,-3.4365,49.3915,34.115,5.014,36.831,100.0
Nepal,Nepal,AP,2028,Units,,29595500.0,-3.415,49.196,33.395,4.99,36.423,80.0
Nepal,Nepal,AP,2028,Units,,29595500.0,-3.415,49.196,33.395,4.99,36.423,595.0
Nepal,Nepal,AP,2028,Millions,,29586000.0,-3.317,48.8935,32.8265,4.9915,35.987,80.0
Nepal,Nepal,AP,2028,Millions,,29586000.0,-3.317,48.8935,32.8265,4.9915,35.987,595.0
Nepal,Nepal,AP,2029,Units,,29577000.0,-3.219,48.591,32.258,4.993,35.551,60.0
Nepal,Nepal,AP,2029,Units,,29577000.0,-3.219,48.591,32.258,4.993,35.551,655.0
Nepal,Nepal,AP,2029,Millions,,29568000.0,-3.2199999999999998,48.334500000000006,31.7885,4.9990000000000006,35.1685,60.0
Nepal,Nepal,AP,2029,Millions,,29568000.0,-3.2199999999999998,48.334500000000006,31.7885,4.9990000000000006,35.1685,655.0
Nepal,Nepal,AP,2030,Units,,29558500.0,-3.221,48.078,31.319,5.005,34.786,690.0
Nepal,Nepal,AP,2030,Units,,29558500.0,-3.221,48.078,31.319,5.005,34.786,60.0
Nepal,Nepal,AP,2030,Millions,,29549000.0,-3.221,48.078,31.319,5.005,34.786,690.0
Nepal,Nepal,AP,2030,Millions,,29549000.0,-3.221,48.078,31.319,5.005,34.786,60.0
"Netherlands, The",Netherlands,WE,2022,Units,9546000.0,17591000.0,0.002,48.414,29.642,5.007,22.863,213.0
"Netherlands, The",Netherlands,WE,2022,Units,9546000.0,17591000.0,0.002,48.414,29.642,5.007,22.863,490.0
"Netherlands, The",Netherlands,WE,2022,Millions,9546000.0,17591000.0,-0.1845,47.167500000000004,29.572499999999998,2.203,21.472,213.0
"Netherlands, The",Netherlands,WE,2022,Millions,9546000.0,17591000.0,-0.1845,47.167500000000004,29.572499999999998,2.203,21.472,490.0
"Netherlands, The",Netherlands,WE,2023,Units,9641000.0,17701000.0,-0.371,45.921,29.503,-0.601,20.081,365.0
"Netherlands, The",Netherlands,WE,2023,Units,9641000.0,17701000.0,-0.371,45.921,29.503,-0.601,20.081,517.0
"Netherlands, The",Netherlands,WE,2023,Millions,9736000.0,17811000.0,-0.6579999999999999,44.858000000000004,29.1575,0.23950000000000005,19.872999999999998,365.0
"Netherlands, The",Netherlands,WE,2023,Millions,9736000.0,17811000.0,-0.6579999999999999,44.858000000000004,29.1575,0.23950000000000005,19.872999999999998,517.0
"Netherlands, The",Netherlands,WE,2024,Units,9767000.0,17877000.0,-0.945,43.795,28.812,1.08,19.665,430.0
"Netherlands, The",Netherlands,WE,2024,Units,9767000.0,17877000.0,-0.945,43.795,28.812,1.08,19.665,587.0
"Netherlands, The",Netherlands,WE,2024,Millions,9798000.0,17943000.0,-1.528,43.916,29.108,1.2565,19.769,430.0
"Netherlands, The",Netherlands,WE,2024,Millions,9798000.0,17943000.0,-1.528,43.916,29.108,1.2565,19.769,587.0
"Netherlands, The",Netherlands,WE,2025,Units,9812000.0,17995500.0,-2.111,44.037,29.404,1.433,19.873,14.0
"Netherlands, The",Netherlands,WE,2025,Units,9812000.0,17995500.0,-2.111,44.037,29.404,1.433,19.873,621.0
"Netherlands, The",Netherlands,WE,2025,Millions,9826000.0,18048000.0,-2.4505,44.617999999999995,29.363500000000002,1.3275000000000001,19.957,14.0
"Netherlands, The",Netherlands,WE,2025,Millions,9826000.0,18048000.0,-2.4505,44.617999999999995,29.363500000000002,1.3275000000000001,19.957,621.0
"Netherlands, The",Netherlands,WE,2026,Units,9829000.0,18096000.0,-2.79,45.199,29.323,1.222,20.041,10.0
"Netherlands, The",Netherlands,WE,2026,Units,9829000.0,18096000.0,-2.79,45.199,29.323,1.222,20.041,590.0
"Netherlands, The",Netherlands,WE,2026,Millions,9832000.0,18144000.0,-2.4935,45.455,29.311999999999998,1.302,20.0475,10.0
"Netherlands, The",Netherlands,WE,2026,Millions,9832000.0,18144000.0,-2.4935,45.455,29.311999999999998,1.302,20.0475,590.0
"Netherlands, The",Netherlands,WE,2027,Units,9832000.0,18186500.0,-2.197,45.711,29.301,1.382,20.054,10.0
"Netherlands, The",Netherlands,WE,2027,Units,9832000.0,18186500.0,-2.197,45.711,29.301,1.382,20.054,555.0
"Netherlands, The",Netherlands,WE,2027,Millions,9832000.0,18229000.0,-2.2199999999999998,46.039500000000004,29.344,1.3755,20.0825,10.0
"Netherlands, The",Netherlands,WE,2027,Millions,9832000.0,18229000.0,-2.2199999999999998,46.039500000000004,29.344,1.3755,20.0825,555.0
"Netherlands, The",Netherlands,WE,2028,Units,9832000.0,18269000.0,-2.243,46.368,29.387,1.369,20.111,10.0
"Netherlands, The",Netherlands,WE,2028,Units,9832000.0,18269000.0,-2.243,46.368,29.387,1.369,20.111,525.0
"Netherlands, The",Netherlands,WE,2028,Millions,9832000.0,18309000.0,-2.3975,46.887,29.442999999999998,1.3345,20.137500000000003,10.0
"Netherlands, The",Netherlands,WE,2028,Millions,9832000.0,18309000.0,-2.3975,46.887,29.442999999999998,1.3345,20.137500000000003,525.0
"Netherlands, The",Netherlands,WE,2029,Units,9832000.0,18346000.0,-2.552,47.406,29.499,1.3,20.164,10.0
"Netherlands, The",Netherlands,WE,2029,Units,9832000.0,18346000.0,-2.552,47.406,29.499,1.3,20.164,490.0
"Netherlands, The",Netherlands,WE,2029,Millions,9832000.0,18383000.0,-2.5985,47.976,29.549500000000002,1.2545000000000002,20.1855,10.0
"Netherlands, The",Netherlands,WE,2029,Millions,9832000.0,18383000.0,-2.5985,47.976,29.549500000000002,1.2545000000000002,20.1855,490.0
"Netherlands, The",Netherlands,WE,2030,Units,9832000.0,18420000.0,-2.645,48.546,29.6,1.209,20.207,10.0
"Netherlands, The",Netherlands,WE,2030,Units,9832000.0,18420000.0,-2.645,48.546,29.6,1.209,20.207,455.0
"Netherlands, The",Netherlands,WE,2030,Millions,9832000.0,18457000.0,-2.645,48.546,29.6,1.209,20.207,10.0
"Netherlands, The",Netherlands,WE,2030,Millions,9832000.0,18457000.0,-2.645,48.546,29.6,1.209,20.207,455.0
New Zealand,New Zealand,AP,2022,Units,2842000.0,5090000.0,-4.158,46.882,17.083,2.858,26.323,50.0
New Zealand,New Zealand,AP,2022,Units,2842000.0,5090000.0,-4.158,46.882,17.083,2.858,26.323,170.0
New Zealand,New Zealand,AP,2022,Millions,2842000.0,5090000.0,-3.848,46.9,17.2145,2.342,25.296,50.0
New Zealand,New Zealand,AP,2022,Millions,2842000.0,5090000.0,-3.848,46.9,17.2145,2.342,25.296,170.0
New Zealand,New Zealand,AP,2023,Units,2880000.0,5144500.0,-3.538,46.918,17.346,1.826,24.269,0.0
New Zealand,New Zealand,AP,2023,Units,2880000.0,5144500.0,-3.538,46.918,17.346,1.826,24.269,175.0
New Zealand,New Zealand,AP,2023,Millions,2918000.0,5199000.0,-3.572,48.5805,17.1445,0.6335,23.670499999999997,0.0
New Zealand,New Zealand,AP,2023,Millions,2918000.0,5199000.0,-3.572,48.5805,17.1445,0.6335,23.670499999999997,175.0
New Zealand,New Zealand,AP,2024,Units,2901000.0,5244500.0,-3.606,50.243,16.943,-0.559,23.072,0.0
New Zealand,New Zealand,AP,2024,Units,2901000.0,5244500.0,-3.606,50.243,16.943,-0.559,23.072,190.0
New Zealand,New Zealand,AP,2024,Millions,2884000.0,5290000.0,-3.834,51.739000000000004,17.385,0.138,22.801499999999997,0.0
New Zealand,New Zealand,AP,2024,Millions,2884000.0,5290000.0,-3.834,51.739000000000004,17.385,0.138,22.801499999999997,190.0
New Zealand,New Zealand,AP,2025,Units,2891000.0,5307000.0,-4.062,53.235,17.827,0.835,22.531,102.0
New Zealand,New Zealand,AP,2025,Units,2891000.0,5307000.0,-4.062,53.235,17.827,0.835,22.531,43.0
New Zealand,New Zealand,AP,2025,Millions,2898000.0,5324000.0,-3.822,54.689,18.072000000000003,1.5325,22.606499999999997,102.0
New Zealand,New Zealand,AP,2025,Millions,2898000.0,5324000.0,-3.822,54.689,18.072000000000003,1.5325,22.606499999999997,43.0
New Zealand,New Zealand,AP,2026,Units,2922500.0,5350500.0,-3.582,56.143,18.317,2.23,22.682,40.0
New Zealand,New Zealand,AP,2026,Units,2922500.0,5350500.0,-3.582,56.143,18.317,2.23,22.682,100.0
New Zealand,New Zealand,AP,2026,Millions,2947000.0,5377000.0,-3.0519999999999996,56.885999999999996,18.4135,2.314,22.671,40.0
New Zealand,New Zealand,AP,2026,Millions,2947000.0,5377000.0,-3.0519999999999996,56.885999999999996,18.4135,2.314,22.671,100.0
New Zealand,New Zealand,AP,2027,Units,2947000.0,5403500.0,-2.522,57.629,18.51,2.398,22.66,105.0
New Zealand,New Zealand,AP,2027,Units,2947000.0,5403500.0,-2.522,57.629,18.51,2.398,22.66,30.0
New Zealand,New Zealand,AP,2027,Millions,2947000.0,5430000.0,-1.9939999999999998,57.302,18.555500000000002,2.3255,22.605,105.0
New Zealand,New Zealand,AP,2027,Millions,2947000.0,5430000.0,-1.9939999999999998,57.302,18.555500000000002,2.3255,22.605,30.0
New Zealand,New Zealand,AP,2028,Units,2947000.0,5457000.0,-1.466,56.975,18.601,2.253,22.55,30.0
New Zealand,New Zealand,AP,2028,Units,2947000.0,5457000.0,-1.466,56.975,18.601,2.253,22.55,100.0
New Zealand,New Zealand,AP,2028,Millions,2947000.0,5484000.0,-0.9675,56.101,18.7575,2.2279999999999998,22.5295,30.0
New Zealand,New Zealand,AP,2028,Millions,2947000.0,5484000.0,-0.9675,56.101,18.7575,2.2279999999999998,22.5295,100.0
New Zealand,New Zealand,AP,2029,Units,2947000.0,5511000.0,-0.469,55.227,18.914,2.203,22.509,110.0
New Zealand,New Zealand,AP,2029,Units,2947000.0,5511000.0,-0.469,55.227,18.914,2.203,22.509,15.0
New Zealand,New Zealand,AP,2029,Millions,2947000.0,5538000.0,-0.2385,54.111999999999995,19.009500000000003,2.198,22.503,110.0
New Zealand,New Zealand,AP,2029,Millions,2947000.0,5538000.0,-0.2385,54.111999999999995,19.009500000000003,2.198,22.503,15.0
New Zealand,New Zealand,AP,2030,Units,2947000.0,5565500.0,-0.008,52.997,19.105,2.193,22.497,15.0
New Zealand,New Zealand,AP,2030,Units,2947000.0,5565500.0,-0.008,52.997,19.105,2.193,22.497,110.0
New Zealand,New Zealand,AP,2030,Millions,2947000.0,5593000.0,-0.008,52.997,19.105,2.193,22.497,15.0
New Zealand,New Zealand,AP,2030,Millions,2947000.0,5593000.0,-0.008,52.997,19.105,2.193,22.497,110.0
Nigeria,Nigeria,MEA,2022,Units,,223151000.0,-4.001,29.838,18.635,4.319,18.096,2232.0
Nigeria,Nigeria,MEA,2022,Units,,223151000.0,-4.001,29.838,18.635,4.319,18.096,5.0
Nigeria,Nigeria,MEA,2022,Millions,,223151000.0,-3.563,33.087,18.7525,3.823,17.823999999999998,2232.0
Nigeria,Nigeria,MEA,2022,Millions,,223151000.0,-3.563,33.087,18.7525,3.823,17.823999999999998,5.0
Nigeria,Nigeria,MEA,2023,Units,,225517000.0,-3.125,36.336,18.87,3.327,17.552,1015.0
Nigeria,Nigeria,MEA,2023,Units,,225517000.0,-3.125,36.336,18.87,3.327,17.552,204.0
Nigeria,Nigeria,MEA,2023,Millions,,227883000.0,-2.346,37.8345,21.2405,3.695,17.1675,1015.0
Nigeria,Nigeria,MEA,2023,Millions,,227883000.0,-2.346,37.8345,21.2405,3.695,17.1675,204.0
Nigeria,Nigeria,MEA,2024,Units,,230281000.0,-1.567,39.333,23.611,4.063,16.783,214.0
Nigeria,Nigeria,MEA,2024,Units,,230281000.0,-1.567,39.333,23.611,4.063,16.783,35.0
Nigeria,Nigeria,MEA,2024,Millions,,232679000.0,-2.249,37.8575,23.455,3.997,17.198500000000003,214.0
Nigeria,Nigeria,MEA,2024,Millions,,232679000.0,-2.249,37.8575,23.455,3.997,17.198500000000003,35.0
Nigeria,Nigeria,MEA,2025,Units,,235128000.0,-2.931,36.382,23.299,3.931,17.614,1790.0
Nigeria,Nigeria,MEA,2025,Millions,,237577000.0,-3.332,35.704499999999996,22.694,4.0855,18.069000000000003,1790.0
Nigeria,Nigeria,MEA,2026,Units,,240077500.0,-3.733,35.027,22.089,4.24,18.524,10.0
Nigeria,Nigeria,MEA,2026,Units,,240077500.0,-3.733,35.027,22.089,4.24,18.524,1800.0
Nigeria,Nigeria,MEA,2026,Millions,,242578000.0,-3.2904999999999998,35.1485,20.889,4.114,17.587,10.0
Nigeria,Nigeria,MEA,2026,Millions,,242578000.0,-3.2904999999999998,35.1485,20.889,4.114,17.587,1800.0
Nigeria,Nigeria,MEA,2027,Units,,245130500.0,-2.848,35.27,19.689,3.988,16.65,10.0
Nigeria,Nigeria,MEA,2027,Units,,245130500.0,-2.848,35.27,19.689,3.988,16.65,1820.0
Nigeria,Nigeria,MEA,2027,Millions,,247683000.0,-2.91,34.843,19.386,3.9705,16.6145,10.0
Nigeria,Nigeria,MEA,2027,Millions,,247683000.0,-2.91,34.843,19.386,3.9705,16.6145,1820.0
Nigeria,Nigeria,MEA,2028,Units,,250290000.0,-2.972,34.416,19.083,3.953,16.579,10.0
Nigeria,Nigeria,MEA,2028,Units,,250290000.0,-2.972,34.416,19.083,3.953,16.579,1830.0
Nigeria,Nigeria,MEA,2028,Millions,,252897000.0,-3.1225,34.248,18.811999999999998,3.964,16.6065,10.0
Nigeria,Nigeria,MEA,2028,Millions,,252897000.0,-3.1225,34.248,18.811999999999998,3.964,16.6065,1830.0
Nigeria,Nigeria,MEA,2029,Units,,255558500.0,-3.273,34.08,18.541,3.975,16.634,10.0
Nigeria,Nigeria,MEA,2029,Units,,255558500.0,-3.273,34.08,18.541,3.975,16.634,1850.0
Nigeria,Nigeria,MEA,2029,Millions,,258220000.0,-3.2595,33.918499999999995,18.2165,3.982,16.617,10.0
Nigeria,Nigeria,MEA,2029,Millions,,258220000.0,-3.2595,33.918499999999995,18.2165,3.982,16.617,1850.0
Nigeria,Nigeria,MEA,2030,Units,,260937500.0,-3.246,33.757,17.892,3.989,16.6,10.0
Nigeria,Nigeria,MEA,2030,Units,,260937500.0,-3.246,33.757,17.892,3.989,16.6,1870.0
Nigeria,Nigeria,MEA,2030,Millions,,263655000.0,-3.246,33.757,17.892,3.989,16.6,10.0
Nigeria,Nigeria,MEA,2030,Millions,,263655000.0,-3.246,33.757,17.892,3.989,16.6,1870.0
"North Macedonia, Republic of",North Macedonia,CEE,2022,Units,,1832000.0,-5.23,50.449,29.966,2.759,,
"North Macedonia, Republic of",North Macedonia,CEE,2022,Millions,,1832000.0,-4.922000000000001,50.638,29.991,2.416,,
"North Macedonia, Republic of",North Macedonia,CEE,2023,Units,,1830000.0,-4.614,50.827,30.016,2.073,,
"North Macedonia, Republic of",North Macedonia,CEE,2023,Millions,,1828000.0,-4.5305,52.8305,28.066499999999998,2.4145,,
